geohash,ev_number,count,demand,chargers
130890233162,1.0,0.0,1.0,0.0
130890233163,2.0,0.0,2.0,0.0
130890234101,3.0,27.0,27.0,0.0
130890234102,1.0,4.0,4.0,0.0
130890234111,2.0,2.0,2.0,0.0
130890234112,1.0,1.0,1.0,0.0
130890234121,69.0,0.0,69.0,0.0
130890234122,2.0,0.0,2.0,0.0
130890234123,2.0,0.0,2.0,0.0
130890234131,2.0,3.0,3.0,0.0
130890234132,2.0,4.0,4.0,0.0
130890234141,1.0,0.0,1.0,0.0
130890234142,1.0,0.0,1.0,1.0
130890234143,2.0,0.0,2.0,0.0
130890234161,6.0,0.0,6.0,19.0
130890234162,2.0,0.0,2.0,0.0
130890234163,1.0,0.0,1.0,0.0
130890234164,2.0,0.0,2.0,0.0
130890234181,6.0,0.0,6.0,4.0
130890234182,2.0,0.0,2.0,0.0
130890234183,2.0,0.0,2.0,0.0
130890234184,1.0,0.0,1.0,0.0
130890234191,1.0,0.0,1.0,0.0
130890234192,5.0,0.0,5.0,0.0
130890234193,1.0,0.0,1.0,0.0
130890234211,5.0,0.0,5.0,0.0
130890234212,2.0,0.0,2.0,0.0
130890234213,1.0,0.0,1.0,0.0
130890234221,2.0,2.0,2.0,0.0
130890234222,2.0,2.0,2.0,10.0
130890234231,1.0,0.0,1.0,0.0
130890234232,5.0,0.0,5.0,0.0
130890234233,1.0,0.0,1.0,0.0
130890234241,1.0,4.0,4.0,0.0
130890234242,2.0,2.0,2.0,0.0
130890234251,2.0,1.0,2.0,0.0
130890234252,3.0,4.0,4.0,0.0
130890234261,5.0,1.0,5.0,0.0
130890234262,2.0,1.0,2.0,0.0
130890234271,1.0,0.0,1.0,0.0
130890234272,2.0,1.0,2.0,0.0
130890234281,1.0,0.0,1.0,0.0
130890234282,1.0,0.0,1.0,0.0
130890234283,1.0,0.0,1.0,0.0
130890234284,3.0,0.0,3.0,0.0
130890235011,1.0,3.0,3.0,0.0
130890235012,1.0,3.0,3.0,0.0
130890235041,1.0,28.0,28.0,0.0
130890235042,2.0,1.0,2.0,0.0
130890235043,2.0,7.0,7.0,0.0
130890235051,2.0,4.0,4.0,0.0
130890235052,3.0,1.0,3.0,0.0
130890235061,200.0,90.0,200.0,0.0
130890235062,1.0,1.0,1.0,0.0
130890235063,1.0,64.0,64.0,0.0
130890235071,59.0,13.0,59.0,0.0
130890235072,2.0,1.0,2.0,0.0
130890235073,5.0,15.0,15.0,0.0
130890236011,1.0,1.0,1.0,0.0
130890236012,1.0,1.0,1.0,0.0
130890236013,1.0,3.0,3.0,0.0
130890236021,2.0,5.0,5.0,0.0
130890236022,2.0,2.0,2.0,0.0
130890236031,1.0,2.0,2.0,0.0
130890236032,90.0,14.0,90.0,0.0
130890237001,2.0,0.0,2.0,0.0
130890237002,1.0,0.0,1.0,0.0
130890237003,2.0,0.0,2.0,0.0
130890237004,1.0,0.0,1.0,0.0
130890238011,1.0,1.0,1.0,0.0
130890238012,1.0,2.0,2.0,4.0
130890238013,2.0,4.0,4.0,0.0
130890238021,2.0,5.0,5.0,0.0
130890238022,1.0,3.0,3.0,0.0
130890238031,2.0,2.0,2.0,0.0
130890238032,2.0,3.0,3.0,0.0
130890238033,2.0,0.0,2.0,0.0
130890238034,3.0,2.0,3.0,0.0
130899800001,1.0,2.0,2.0,0.0
130919601001,2.0,2.0,2.0,0.0
130919601002,1.0,1.0,1.0,0.0
130919602001,2.0,1.0,2.0,0.0
130919602002,2.0,2.0,2.0,0.0
130919602003,1.0,1.0,1.0,0.0
130919603001,1.0,0.0,1.0,0.0
130919603002,166.0,0.0,166.0,0.0
130919603003,2.0,0.0,2.0,0.0
130919603004,2.0,0.0,2.0,0.0
130919603005,3.0,0.0,3.0,0.0
130919604001,1.0,27.0,27.0,0.0
130919604002,1.0,2.0,2.0,0.0
130919604003,303.0,126.0,303.0,0.0
130919605001,2.0,4.0,4.0,2.0
130919605002,2.0,4.0,4.0,0.0
130919606001,1.0,2.0,2.0,0.0
130919606002,1.0,3.0,3.0,0.0
130939701001,1.0,3.0,3.0,0.0
130939701002,2.0,5.0,5.0,0.0
130939701003,1.0,5.0,5.0,0.0
130939702001,2.0,2.0,2.0,0.0
130939702002,1.0,2.0,2.0,0.0
130939703001,1.0,27.0,27.0,0.0
130939703002,2.0,51.0,51.0,0.0
130939703003,2.0,34.0,34.0,0.0
130939703004,160.0,62.0,160.0,0.0
130950001001,2.0,0.0,2.0,0.0
130950001002,2.0,0.0,2.0,0.0
130950001003,4.0,0.0,4.0,0.0
130950001004,2.0,0.0,2.0,0.0
130950001005,2.0,0.0,2.0,0.0
130950002001,1.0,3.0,3.0,0.0
130950002002,2.0,2.0,2.0,7.0
130950002003,1.0,3.0,3.0,0.0
130950002004,1.0,0.0,1.0,0.0
130950004001,1.0,1.0,1.0,0.0
130950004002,4.0,43.0,43.0,0.0
130950004003,1.0,2.0,2.0,0.0
130950005011,5.0,20.0,20.0,0.0
130950005012,2.0,1.0,2.0,0.0
130950005021,6.0,4.0,6.0,0.0
130950005022,1.0,5.0,5.0,0.0
130950005023,4.0,11.0,11.0,0.0
130950005024,1.0,2.0,2.0,0.0
130950006001,5.0,2.0,5.0,0.0
130950006002,5.0,8.0,8.0,0.0
130950007001,6.0,6.0,6.0,0.0
130950008001,2.0,0.0,2.0,0.0
130950008002,2.0,5.0,5.0,0.0
130950009001,5.0,4.0,5.0,0.0
130950009002,4.0,43.0,43.0,0.0
130950010001,1.0,1.0,1.0,0.0
130950010002,1.0,13.0,13.0,0.0
130950011001,284.0,55.0,284.0,0.0
130950011002,2.0,1.0,2.0,0.0
130950011003,1.0,3.0,3.0,0.0
130950011004,2.0,1.0,2.0,0.0
130950011005,1.0,199.0,199.0,0.0
130950014031,1.0,190.0,190.0,0.0
130950014032,376.0,108.0,376.0,0.0
130950015001,1.0,4.0,4.0,0.0
130950015002,1.0,1.0,1.0,0.0
130950015003,280.0,3.0,280.0,0.0
130950103021,2.0,1.0,2.0,0.0
130950103022,2.0,0.0,2.0,0.0
130950103023,1.0,2.0,2.0,0.0
130950103024,2.0,3.0,3.0,0.0
130950103025,1.0,3.0,3.0,0.0
130950104011,5.0,51.0,51.0,4.0
130950104012,1.0,2.0,2.0,0.0
130950104013,1.0,2.0,2.0,0.0
130950104021,2.0,2.0,2.0,0.0
130950104031,2.0,2.0,2.0,0.0
130950105001,1.0,4.0,4.0,0.0
130950105002,1.0,1.0,1.0,0.0
130950106011,1.0,52.0,52.0,0.0
130950106012,1.0,2.0,2.0,0.0
130950106021,2.0,2.0,2.0,0.0
130950106022,1.0,1.0,1.0,0.0
130950107001,1.0,0.0,1.0,1.0
130950107002,2.0,0.0,2.0,0.0
130950107003,2.0,0.0,2.0,0.0
130950109001,1.0,4.0,4.0,0.0
130950109002,2.0,0.0,2.0,0.0
130950109003,1.0,0.0,1.0,0.0
130950110001,1.0,3.0,3.0,0.0
130950110002,1.0,4.0,4.0,0.0
130950112001,2.0,50.0,50.0,0.0
130950112002,1.0,1.0,1.0,0.0
130950112003,2.0,2.0,2.0,0.0
130950113001,2.0,31.0,31.0,0.0
130950114001,2.0,2.0,2.0,0.0
130950114002,114.0,196.0,196.0,3.0
130950116001,1.0,35.0,35.0,2.0
130950116002,5.0,7.0,7.0,0.0
130970801021,17.0,0.0,17.0,0.0
130970801022,5.0,0.0,5.0,36.0
130970801031,5.0,0.0,5.0,0.0
130970801032,2.0,0.0,2.0,0.0
130970801033,2.0,0.0,2.0,3.0
130970801034,3.0,0.0,3.0,0.0
130970802011,1.0,1.0,1.0,0.0
130970802012,1.0,2.0,2.0,2.0
130970802013,1.0,1.0,1.0,0.0
130970802021,5.0,0.0,5.0,0.0
130970802022,1.0,0.0,1.0,0.0
130970802023,126.0,0.0,126.0,0.0
130970802024,1.0,0.0,1.0,0.0
130970803011,1.0,0.0,1.0,0.0
130970803012,19.0,0.0,19.0,1.0
130970803013,6.0,0.0,6.0,0.0
130970803014,2.0,0.0,2.0,0.0
130970803031,3.0,1.0,3.0,0.0
130970803032,1.0,4.0,4.0,0.0
130970803041,1.0,14.0,14.0,2.0
130970803042,6.0,2.0,6.0,4.0
130970804021,1.0,0.0,1.0,0.0
130970804022,1.0,0.0,1.0,0.0
130970804023,1.0,0.0,1.0,0.0
130970804031,1.0,1.0,1.0,0.0
130970804032,5.0,2.0,5.0,0.0
130970804041,1.0,0.0,1.0,0.0
130970804042,379.0,0.0,379.0,0.0
130970804043,3.0,0.0,3.0,0.0
130970805051,6.0,2.0,6.0,8.0
130970805052,1.0,14.0,14.0,0.0
130970805061,1.0,5.0,5.0,0.0
130970805062,4.0,10.0,10.0,0.0
130970805063,1.0,1.0,1.0,0.0
130970805071,1.0,1.0,1.0,0.0
130970805072,1.0,0.0,1.0,0.0
130970805081,46.0,36.0,46.0,8.0
130970805082,1.0,1.0,1.0,0.0
130970805083,3.0,2.0,3.0,0.0
130970805091,1.0,1.0,1.0,1.0
130970805092,1.0,1.0,1.0,4.0
130970805093,2.0,2.0,2.0,0.0
130970805101,1.0,0.0,1.0,0.0
130970805102,6.0,0.0,6.0,0.0
130970805103,2.0,0.0,2.0,4.0
130970805111,1.0,0.0,1.0,0.0
130970805112,2.0,0.0,2.0,0.0
130970806021,1.0,1.0,1.0,4.0
130970806022,1.0,2.0,2.0,2.0
130970806031,2.0,0.0,2.0,16.0
130970806032,4.0,0.0,4.0,0.0
130970806041,2.0,0.0,2.0,0.0
130970806042,1.0,0.0,1.0,0.0
130970806043,1.0,0.0,1.0,1.0
130970806044,2.0,0.0,2.0,0.0
130990901001,2.0,21.0,21.0,0.0
130990901002,1.0,7.0,7.0,0.0
130990902001,2.0,5.0,5.0,0.0
130990902002,1.0,55.0,55.0,0.0
130990902003,1.0,3.0,3.0,0.0
130990902004,354.0,151.0,354.0,0.0
130990903001,1.0,10.0,10.0,0.0
130990903002,1.0,71.0,71.0,0.0
130990904001,22.0,62.0,62.0,0.0
130990904002,1.0,62.0,62.0,0.0
130990904003,2.0,4.0,4.0,0.0
130990905001,1.0,2.0,2.0,0.0
130990905002,1.0,3.0,3.0,0.0
131018801001,1.0,5.0,5.0,0.0
131018802001,1.0,3.0,3.0,0.0
131018802002,2.0,4.0,4.0,0.0
131030301001,1.0,2.0,2.0,0.0
131030301002,1.0,2.0,2.0,0.0
131030301003,2.0,1.0,2.0,0.0
131030302021,1.0,0.0,1.0,0.0
131030302022,242.0,0.0,242.0,0.0
131030302031,1.0,0.0,1.0,0.0
131030302032,1.0,0.0,1.0,0.0
131030302033,1.0,0.0,1.0,0.0
131030302041,1.0,2.0,2.0,0.0
131030302042,198.0,67.0,198.0,0.0
131030303011,2.0,1.0,2.0,0.0
131030303012,1.0,1.0,1.0,0.0
131030303031,2.0,3.0,3.0,0.0
131030303041,1.0,0.0,1.0,0.0
131030303042,205.0,0.0,205.0,0.0
131030303043,1.0,0.0,1.0,0.0
131030303051,170.0,0.0,170.0,0.0
131030303052,5.0,0.0,5.0,0.0
131030304011,1.0,2.0,2.0,2.0
131030304012,1.0,3.0,3.0,0.0
131030304021,1.0,0.0,1.0,0.0
131030304022,1.0,0.0,1.0,0.0
131050001001,1.0,5.0,5.0,0.0
131050001002,1.0,1.0,1.0,0.0
131050001003,1.0,4.0,4.0,0.0
131050002001,1.0,2.0,2.0,0.0
131050002002,1.0,1.0,1.0,0.0
131050002003,1.0,1.0,1.0,0.0
131050003001,1.0,2.0,2.0,0.0
131050003002,1.0,69.0,69.0,0.0
131050003003,2.0,7.0,7.0,0.0
131050004001,1.0,53.0,53.0,0.0
131050004002,1.0,2.0,2.0,0.0
131050004003,2.0,3.0,3.0,3.0
131050004004,1.0,1.0,1.0,0.0
131050004005,259.0,75.0,259.0,0.0
131050005001,1.0,0.0,1.0,0.0
131050005002,2.0,0.0,2.0,0.0
131050005003,1.0,0.0,1.0,0.0
131050005004,2.0,0.0,2.0,0.0
131050005005,1.0,0.0,1.0,0.0
131050005006,2.0,0.0,2.0,0.0
131079701001,2.0,0.0,2.0,0.0
131079701002,2.0,0.0,2.0,0.0
131079701003,2.0,0.0,2.0,0.0
131079701004,1.0,0.0,1.0,0.0
131079702001,2.0,4.0,4.0,0.0
131079702002,2.0,3.0,3.0,0.0
131079703001,1.0,1.0,1.0,0.0
131079703002,1.0,2.0,2.0,0.0
131079703003,1.0,3.0,3.0,0.0
131079704001,2.0,0.0,2.0,0.0
131079704002,2.0,0.0,2.0,0.0
131079704003,5.0,0.0,5.0,0.0
131079705001,1.0,2.0,2.0,0.0
131079705002,2.0,3.0,3.0,0.0
131079706001,1.0,0.0,1.0,0.0
131079706002,1.0,0.0,1.0,0.0
131079706003,2.0,0.0,2.0,0.0
131079706004,1.0,0.0,1.0,0.0
131099701001,1.0,5.0,5.0,0.0
131099701002,2.0,1.0,2.0,0.0
131099702001,1.0,4.0,4.0,0.0
131099702002,321.0,121.0,321.0,0.0
131099702003,1.0,51.0,51.0,0.0
131099702004,1.0,45.0,45.0,0.0
131099703001,2.0,60.0,60.0,0.0
131099703002,1.0,76.0,76.0,0.0
131099703003,1.0,2.0,2.0,0.0
131099703004,2.0,3.0,3.0,0.0
131110501001,1.0,2.0,2.0,0.0
131110501002,1.0,1.0,1.0,0.0
131110502001,1.0,11.0,11.0,0.0
131110502002,2.0,3.0,3.0,0.0
131110502003,1.0,2.0,2.0,0.0
131110502004,1.0,1.0,1.0,0.0
131110502005,1.0,8.0,8.0,0.0
131110503001,1.0,1.0,1.0,0.0
131110503002,1.0,1.0,1.0,0.0
131110504001,3.0,51.0,51.0,0.0
131110504002,1.0,1.0,1.0,0.0
131110504003,1.0,64.0,64.0,0.0
131110504004,307.0,127.0,307.0,5.0
131110504005,1.0,112.0,112.0,0.0
131110505001,2.0,1.0,2.0,0.0
131110505002,1.0,5.0,5.0,0.0
131110505003,1.0,3.0,3.0,1.0
131110505004,1.0,3.0,3.0,0.0
131131401011,1.0,0.0,1.0,0.0
131131401012,2.0,0.0,2.0,0.0
131131401013,4.0,0.0,4.0,1.0
131131401021,1.0,1.0,1.0,0.0
131131401022,5.0,55.0,55.0,1.0
131131401023,4.0,2.0,4.0,0.0
131131402031,6.0,6.0,6.0,2.0
131131402032,4.0,2.0,4.0,0.0
131131402041,1.0,1.0,1.0,0.0
131131402042,7.0,7.0,7.0,0.0
131131402043,1.0,2.0,2.0,40.0
131131402061,2.0,2.0,2.0,2.0
131131402062,6.0,79.0,79.0,0.0
131131402071,3.0,7.0,7.0,0.0
131131402072,2.0,1.0,2.0,0.0
131131402073,1.0,1.0,1.0,0.0
131131402081,2.0,0.0,2.0,4.0
131131402082,1.0,0.0,1.0,0.0
131131402083,1.0,0.0,1.0,8.0
131131403031,1.0,152.0,152.0,0.0
131131403032,379.0,122.0,379.0,11.0
131131403033,1.0,0.0,1.0,0.0
131131403041,1.0,1.0,1.0,0.0
131131403042,1.0,51.0,51.0,0.0
131131403043,1.0,44.0,44.0,0.0
131131403051,1.0,1.0,1.0,6.0
131131403061,4.0,0.0,4.0,0.0
131131403062,2.0,0.0,2.0,0.0
131131403063,78.0,0.0,78.0,10.0
131131403071,2.0,3.0,3.0,0.0
131131403072,2.0,0.0,2.0,0.0
131131404031,1.0,0.0,1.0,0.0
131131404032,1.0,2.0,2.0,0.0
131131404033,4.0,2.0,4.0,0.0
131131404041,1.0,33.0,33.0,4.0
131131404042,4.0,1.0,4.0,0.0
131131404051,2.0,1.0,2.0,0.0
131131404052,1.0,1.0,1.0,0.0
131131404061,162.0,53.0,162.0,0.0
131131404062,6.0,45.0,45.0,0.0
131131404071,1.0,0.0,1.0,0.0
131131404072,4.0,0.0,4.0,0.0
131131404073,4.0,0.0,4.0,0.0
131131404081,1.0,1.0,1.0,0.0
131131404082,1.0,1.0,1.0,0.0
131131405011,2.0,1.0,2.0,0.0
131131405012,1.0,6.0,6.0,0.0
131131405021,2.0,2.0,2.0,0.0
131131405022,2.0,1.0,2.0,0.0
131150001001,1.0,3.0,3.0,0.0
131150001002,1.0,1.0,1.0,0.0
131150001003,2.0,5.0,5.0,0.0
131150002011,1.0,0.0,1.0,0.0
131150002012,2.0,0.0,2.0,0.0
131150002013,1.0,0.0,1.0,0.0
131150002021,2.0,4.0,4.0,0.0
131150002022,1.0,2.0,2.0,0.0
131150003001,1.0,2.0,2.0,0.0
131150003002,2.0,69.0,69.0,0.0
131150004001,1.0,0.0,1.0,0.0
131150004002,2.0,0.0,2.0,0.0
131150004003,5.0,0.0,5.0,0.0
131150004004,2.0,0.0,2.0,0.0
131150005001,2.0,3.0,3.0,0.0
131150005002,376.0,81.0,376.0,0.0
131150005003,1.0,3.0,3.0,0.0
131150006001,2.0,1.0,2.0,0.0
131150006002,6.0,70.0,70.0,2.0
131150006003,393.0,0.0,393.0,0.0
131150007001,1.0,1.0,1.0,0.0
131150007002,1.0,1.0,1.0,0.0
131150008001,1.0,1.0,1.0,0.0
131150008002,2.0,1.0,2.0,0.0
131150009001,5.0,4.0,5.0,2.0
131150011001,5.0,219.0,219.0,0.0
131150011002,6.0,3.0,6.0,0.0
131150011003,6.0,142.0,142.0,3.0
131150012001,3.0,3.0,3.0,0.0
131150012002,1.0,1.0,1.0,0.0
131150012003,1.0,1.0,1.0,0.0
131150013001,2.0,0.0,2.0,0.0
131150013002,1.0,0.0,1.0,0.0
131150013003,1.0,0.0,1.0,0.0
131150014001,1.0,3.0,3.0,0.0
131150014002,1.0,0.0,1.0,0.0
131150014003,2.0,4.0,4.0,0.0
131150016001,1.0,1.0,1.0,0.0
131150016002,2.0,4.0,4.0,0.0
131150016003,2.0,0.0,2.0,0.0
131150017011,1.0,0.0,1.0,0.0
131150017012,2.0,0.0,2.0,0.0
131150017013,1.0,0.0,1.0,0.0
131150017021,2.0,0.0,2.0,0.0
131150017022,1.0,0.0,1.0,0.0
131150017023,1.0,0.0,1.0,0.0
131150017024,1.0,0.0,1.0,0.0
131150018001,1.0,4.0,4.0,0.0
131150018002,1.0,1.0,1.0,0.0
131150018003,2.0,1.0,2.0,0.0
131150020001,1.0,2.0,2.0,0.0
131150020002,1.0,2.0,2.0,0.0
131150020003,1.0,3.0,3.0,0.0
131150021001,2.0,6.0,6.0,0.0
131150021002,2.0,4.0,4.0,0.0
131150021003,1.0,0.0,1.0,0.0
131171301011,1.0,3.0,3.0,0.0
131171301012,1.0,1.0,1.0,0.0
131171301021,1.0,2.0,2.0,0.0
131171301031,2.0,1.0,2.0,0.0
131171301032,1.0,5.0,5.0,0.0
131171301033,2.0,1.0,2.0,0.0
131171301041,2.0,3.0,3.0,0.0
131171301042,1.0,2.0,2.0,0.0
131171301043,2.0,2.0,2.0,0.0
131171301051,4.0,13.0,13.0,0.0
131171302011,1.0,0.0,1.0,0.0
131171302012,2.0,1.0,2.0,0.0
131171302013,2.0,7.0,7.0,0.0
131171302021,2.0,2.0,2.0,0.0
131171302022,2.0,14.0,14.0,0.0
131171302023,1.0,2.0,2.0,0.0
131171302031,1.0,4.0,4.0,0.0
131171302032,1.0,1.0,1.0,0.0
131171302041,1.0,4.0,4.0,0.0
131171302042,2.0,1.0,2.0,0.0
131171302051,4.0,5.0,5.0,0.0
131171302052,1.0,15.0,15.0,0.0
131171302053,1.0,1.0,1.0,0.0
131171303011,1.0,4.0,4.0,2.0
131171303012,1.0,2.0,2.0,0.0
131171303021,1.0,1.0,1.0,0.0
131171303022,1.0,7.0,7.0,0.0
131171303023,2.0,47.0,47.0,0.0
131171303031,2.0,3.0,3.0,0.0
131171303032,2.0,1.0,2.0,0.0
131171303041,273.0,103.0,273.0,0.0
131171303042,4.0,33.0,33.0,0.0
131171303051,1.0,0.0,1.0,0.0
131171303052,2.0,2.0,2.0,0.0
131171303053,1.0,1.0,1.0,0.0
131171303061,2.0,1.0,2.0,0.0
131171303062,1.0,12.0,12.0,4.0
131171303071,2.0,4.0,4.0,0.0
131171303072,1.0,15.0,15.0,0.0
131171304031,1.0,0.0,1.0,0.0
131171304032,2.0,0.0,2.0,0.0
131171304033,1.0,0.0,1.0,0.0
131171304034,2.0,0.0,2.0,0.0
131171304041,2.0,0.0,2.0,0.0
131171304042,4.0,0.0,4.0,0.0
131171304051,5.0,0.0,5.0,0.0
131171304052,2.0,0.0,2.0,0.0
131171304061,2.0,2.0,2.0,0.0
131171304062,1.0,1.0,1.0,0.0
131171304063,4.0,9.0,9.0,6.0
131171304081,1.0,0.0,1.0,0.0
131171304082,5.0,0.0,5.0,0.0
131171304091,1.0,79.0,79.0,2.0
131171304092,265.0,57.0,265.0,2.0
131171304101,7.0,4.0,7.0,0.0
131171304102,5.0,70.0,70.0,4.0
131171304103,3.0,1.0,3.0,0.0
131171305031,2.0,2.0,2.0,0.0
131171305032,1.0,3.0,3.0,0.0
131171305041,2.0,1.0,2.0,0.0
131171305042,1.0,1.0,1.0,0.0
131171305051,2.0,3.0,3.0,0.0
131171305052,1.0,1.0,1.0,0.0
131171305061,2.0,2.0,2.0,0.0
131171305062,2.0,53.0,53.0,0.0
131171305071,1.0,1.0,1.0,0.0
131171305072,1.0,1.0,1.0,0.0
131171305081,1.0,4.0,4.0,0.0
131171305082,20.0,13.0,20.0,2.0
131171305091,2.0,74.0,74.0,28.0
131171305092,2.0,2.0,2.0,0.0
131171305101,5.0,0.0,5.0,0.0
131171305102,1.0,0.0,1.0,0.0
131171305103,1.0,0.0,1.0,13.0
131171306011,6.0,94.0,94.0,7.0
131171306012,1.0,33.0,33.0,0.0
131171306013,1.0,3.0,3.0,0.0
131171306021,4.0,3.0,4.0,2.0
131171306022,3.0,2.0,3.0,0.0
131171306031,5.0,5.0,5.0,3.0
131171306032,2.0,1.0,2.0,0.0
131171306033,5.0,10.0,10.0,6.0
131171306041,2.0,1.0,2.0,0.0
131171306042,1.0,1.0,1.0,0.0
131171306043,4.0,5.0,5.0,3.0
131171306051,2.0,3.0,3.0,0.0
131171306052,5.0,10.0,10.0,0.0
131171306061,1.0,7.0,7.0,0.0
131171306062,2.0,1.0,2.0,4.0
131171306071,2.0,3.0,3.0,0.0
131171306072,1.0,2.0,2.0,0.0
131171306073,1.0,4.0,4.0,0.0
131171306081,6.0,3.0,6.0,0.0
131171306082,5.0,14.0,14.0,4.0
131171306083,2.0,0.0,2.0,0.0
131171306091,1.0,3.0,3.0,0.0
131171306092,1.0,2.0,2.0,0.0
131171306093,2.0,11.0,11.0,0.0
131171306101,1.0,1.0,1.0,0.0
131171306102,1.0,3.0,3.0,0.0
131171306103,1.0,0.0,1.0,0.0
131171306111,1.0,0.0,1.0,0.0
131171306112,1.0,3.0,3.0,0.0
131171306121,4.0,0.0,4.0,3.0
131171306122,5.0,0.0,5.0,0.0
131171306123,6.0,0.0,6.0,0.0
131171306131,4.0,16.0,16.0,4.0
131171306132,1.0,2.0,2.0,0.0
131198901011,5.0,90.0,90.0,0.0
131198901012,379.0,121.0,379.0,0.0
131198901013,3.0,52.0,52.0,0.0
131198901021,2.0,0.0,2.0,0.0
131198901022,2.0,0.0,2.0,0.0
131198901023,1.0,0.0,1.0,2.0
131198902001,1.0,0.0,1.0,0.0
131198902002,1.0,0.0,1.0,0.0
131198902003,1.0,0.0,1.0,4.0
131198902004,1.0,0.0,1.0,0.0
131198903001,1.0,1.0,1.0,0.0
131198903002,1.0,0.0,1.0,0.0
131198904001,2.0,0.0,2.0,0.0
131198904002,2.0,0.0,2.0,0.0
131198904003,2.0,0.0,2.0,0.0
131198904004,2.0,0.0,2.0,0.0
131210001001,1.0,63.0,63.0,0.0
131210001002,374.0,128.0,374.0,0.0
131210001003,2.0,5.0,5.0,4.0
131210001004,2.0,0.0,2.0,0.0
131210002001,6.0,0.0,6.0,8.0
131210002002,2.0,0.0,2.0,0.0
131210002003,2.0,0.0,2.0,0.0
131210002004,1.0,0.0,1.0,0.0
131210002005,5.0,0.0,5.0,0.0
131210004001,1.0,6.0,6.0,13.0
131210004002,1.0,4.0,4.0,6.0
131210005001,6.0,0.0,6.0,49.0
131210005002,1.0,0.0,1.0,0.0
131210005003,3.0,0.0,3.0,0.0
131210006001,4.0,0.0,4.0,23.0
131210007001,2.0,14.0,14.0,0.0
131210007002,28.0,4.0,28.0,2.0
131210010011,7.0,3.0,7.0,0.0
131210010012,4.0,21.0,21.0,124.0
131210010021,3.0,3.0,3.0,38.0
131210011001,3.0,0.0,3.0,6.0
131210011002,4.0,0.0,4.0,2.0
131210011003,5.0,0.0,5.0,2.0
131210012011,7.0,0.0,7.0,2.0
131210012012,5.0,0.0,5.0,0.0
131210012021,5.0,0.0,5.0,15.0
131210012022,1.0,0.0,1.0,6.0
131210013001,3.0,0.0,3.0,6.0
131210013002,5.0,0.0,5.0,0.0
131210013003,187.0,0.0,187.0,0.0
131210014001,5.0,0.0,5.0,10.0
131210014002,2.0,1.0,2.0,0.0
131210015001,5.0,0.0,5.0,0.0
131210015002,197.0,0.0,197.0,0.0
131210015003,2.0,0.0,2.0,0.0
131210015004,3.0,0.0,3.0,0.0
131210016001,6.0,4.0,6.0,2.0
131210017001,6.0,0.0,6.0,32.0
131210017002,7.0,0.0,7.0,0.0
131210018001,5.0,0.0,5.0,9.0
131210018002,2.0,0.0,2.0,0.0
131210018003,1.0,0.0,1.0,0.0
131210019001,389.0,0.0,389.0,0.0
131210019002,3.0,0.0,3.0,10.0
131210021001,6.0,24.0,24.0,11.0
131210023001,1.0,1.0,1.0,0.0
131210023002,1.0,2.0,2.0,0.0
131210023003,1.0,46.0,46.0,0.0
131210024001,2.0,2.0,2.0,0.0
131210024002,2.0,3.0,3.0,0.0
131210025001,130.0,24.0,130.0,0.0
131210025002,1.0,3.0,3.0,0.0
131210026001,2.0,50.0,50.0,8.0
131210028001,5.0,0.0,5.0,5.0
131210028002,356.0,0.0,356.0,0.0
131210029001,2.0,1.0,2.0,17.0
131210030001,6.0,11.0,11.0,12.0
131210030002,3.0,2.0,3.0,4.0
131210031001,2.0,1.0,2.0,0.0
131210031002,4.0,4.0,4.0,2.0
131210032001,4.0,112.0,112.0,8.0
131210035001,136.0,85.0,136.0,4.0
131210035002,239.0,159.0,239.0,0.0
131210036001,244.0,55.0,244.0,0.0
131210037001,1.0,1.0,1.0,0.0
131210038001,6.0,67.0,67.0,0.0
131210039001,1.0,1.0,1.0,0.0
131210039002,1.0,4.0,4.0,0.0
131210040001,1.0,6.0,6.0,0.0
131210040002,1.0,2.0,2.0,0.0
131210040003,1.0,1.0,1.0,0.0
131210041001,1.0,2.0,2.0,0.0
131210041002,1.0,1.0,1.0,0.0
131210041003,2.0,5.0,5.0,0.0
131210042001,1.0,3.0,3.0,2.0
131210042002,4.0,24.0,24.0,0.0
131210043001,3.0,9.0,9.0,0.0
131210043002,5.0,0.0,5.0,0.0
131210044001,38.0,9.0,38.0,0.0
131210048001,1.0,0.0,1.0,6.0
131210049001,2.0,0.0,2.0,0.0
131210049002,3.0,32.0,32.0,0.0
131210050001,3.0,10.0,10.0,12.0
131210052001,1.0,2.0,2.0,0.0
131210052002,1.0,1.0,1.0,0.0
131210052003,6.0,3.0,6.0,2.0
131210053001,3.0,29.0,29.0,0.0
131210053002,1.0,4.0,4.0,2.0
131210053003,1.0,1.0,1.0,6.0
131210055011,1.0,2.0,2.0,0.0
131210055012,1.0,36.0,36.0,0.0
131210055021,1.0,0.0,1.0,0.0
131210057001,301.0,117.0,301.0,0.0
131210058001,258.0,104.0,258.0,0.0
131210060001,2.0,1.0,2.0,0.0
131210060002,136.0,45.0,136.0,0.0
131210060003,392.0,172.0,392.0,0.0
131210060004,1.0,115.0,115.0,0.0
131210061001,1.0,2.0,2.0,0.0
131210061002,1.0,2.0,2.0,0.0
131210061003,2.0,131.0,131.0,0.0
131210061004,2.0,0.0,2.0,0.0
131210062001,1.0,5.0,5.0,0.0
